OBJECTID,TICKET_NUMBER,VIOLATION_TYPE_DESC,ISSUE_DATE,ISSUE_TIME,ISSUING_AGENCY_CODE,ISSUING_AGENCY_NAME,ISSUING_AGENCY_SHORT,VIOLATION_CODE,VIOLATION_PROC_DESC,LOCATION,PLATE_STATE,VEHICLE_TYPE,MULTI_OWNER_NUMBER,DISPOSITION_CODE,DISPOSITION_TYPE,DISPOSITION_DESC,DISPOSITION_DATE,FINE_AMOUNT,TOTAL_PAID,PENALTY_1,PENALTY_2,PENALTY_3,PENALTY_4,PENALTY_5,XCOORD,YCOORD,LATITUDE,LONGITUDE,MAR_ID,GIS_LAST_MOD_DTTM
83697987,266975155,P,1731387600000,750,59,US. BUREAU OF ENGRAVING AND PRINTNG,BEP,P302,GOVERNMENT VEHICLE PARKING ONLY,300 BLK 13TH STREET SW,VA,,0,134,Dismissed,DISM MAKE MISMATCH,1733720400000.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,397430.047,135293.16,38.885,-77.03,803859.0,1734361448000
83697988,266975166,P,1731387600000,730,59,US. BUREAU OF ENGRAVING AND PRINTNG,BEP,P168,NO FRONT TAGS.,300 BLK 13TH STRET SW, ,,0,134,Dismissed,DISM MAKE MISMATCH,1733720400000.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,397430.047,135293.16,38.885,-77.03,803859.0,1734361448000
83697989,266975170,P,1731387600000,949,59,US. BUREAU OF ENGRAVING AND PRINTNG,BEP,P302,GOVERNMENT VEHICLE PARKING ONLY,300 BLK 13TH ST SW, ,,0,0,Other,,,25.0,0.0,25.0,0.0,0.0,0.0,0.0,397430.047,135293.16,38.885,-77.03,803859.0,1734361448000
83697990,266975181,P,1731474000000,700,59,US. BUREAU OF ENGRAVING AND PRINTNG,BEP,P012,DISOBEYING OFFICIAL SIGN,300 BLK 13TH ST SW,VA,,0,134,Dismissed,DISM MAKE MISMATCH,1733720400000.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,397430.047,135293.16,38.885,-77.03,803859.0,1734361448000
83697991,266975192,P,1731474000000,700,59,US. BUREAU OF ENGRAVING AND PRINTNG,BEP,P168,NO FRONT TAGS.,300 BLK 13TH STREET SW,VA,,0,134,Dismissed,DISM MAKE MISMATCH,1733720400000.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,397430.047,135293.16,38.885,-77.03,803859.0,1734361448000
83697992,266975203,P,1731474000000,700,59,US. BUREAU OF ENGRAVING AND PRINTNG,BEP,P341,DANGEROUS VEH ON PRIV/PUBLIC PROP S/W VIOL 1,300 BLK 13TH ST SW,VA,,0,134,Dismissed,DISM MAKE MISMATCH,1733720400000.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,397430.047,135293.16,38.885,-77.03,803859.0,1734361448000
83697993,266975214,P,1731560400000,1016,59,US. BUREAU OF ENGRAVING AND PRINTNG,BEP,P339,DANGEROUS VEHICLE ON PRIV/PUBLIC PROP VIOL 2,300 BLK 13TH STREET SW,VA,,0,134,Dismissed,DISM MAKE MISMATCH,1733720400000.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,397430.047,135293.16,38.885,-77.03,803859.0,1734361448000
83697994,266975225,P,1731560400000,1020,59,US. BUREAU OF ENGRAVING AND PRINTNG,BEP,P034,"METER, FAIL TO DEPOSIT PAYMENT",300 BLK 13TH ST SW,VA,,0,134,Dismissed,DISM MAKE MISMATCH,1733720400000.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,397430.047,135293.16,38.885,-77.03,803859.0,1734361448000
83697995,266975236,P,1731560400000,1020,59,US. BUREAU OF ENGRAVING AND PRINTNG,BEP,P168,NO FRONT TAGS.,300 BLK 13TH ST SW,VA,,0,134,Dismissed,DISM MAKE MISMATCH,1733720400000.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,397430.047,135293.16,38.885,-77.03,803859.0,1734361448000
83697999,267307961,P,1731646800000,1444,59,US. BUREAU OF ENGRAVING AND PRINTNG,BEP,P055,NO PARKING ANYTIME,ES 300 BLK 13TH ST SW, ,,0,0,Other,,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,397430.047,135293.16,38.885,-77.03,803859.0,1734361448000
83698000,267307972,P,1731992400000,804,59,US. BUREAU OF ENGRAVING AND PRINTNG,BEP,P031,UNAUTHORIZED VEHICLE IN LOADING ZONE,SS 1300 BLK D ST SW, ,,0,0,Other,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,397328.637,135237.646,38.885,-77.031,801948.0,1734361448000
83698002,267311785,P,1731646800000,753,59,US. BUREAU OF ENGRAVING AND PRINTNG,BEP,P020,PARK WITHIN 10 FEET OF A FIRE HYDRANT,1300 BLK D ST SW, ,,0,0,Other,,,50.0,50.0,0.0,0.0,0.0,0.0,0.0,397328.637,135237.646,38.885,-77.031,801948.0,1734361448000
83698003,267311800,P,1731646800000,834,59,US. BUREAU OF ENGRAVING AND PRINTNG,BEP,P307,PARK IN RESERVED SPACE FOR MOTORCYCLES ONLY,1300 BLK C STREET SW, ,,0,0,Other,,,25.0,25.0,0.0,0.0,0.0,0.0,0.0,397328.708,135348.587,38.886,-77.031,805720.0,1734361448000
83698004,267311811,P,1731646800000,836,59,US. BUREAU OF ENGRAVING AND PRINTNG,BEP,P307,PARK IN RESERVED SPACE FOR MOTORCYCLES ONLY,1300 BLK C STREET SW, ,,0,0,Other,,,25.0,25.0,0.0,0.0,0.0,0.0,0.0,397328.708,135348.587,38.886,-77.031,805720.0,1734361448000
83698005,267311822,P,1731646800000,839,59,US. BUREAU OF ENGRAVING AND PRINTNG,BEP,P307,PARK IN RESERVED SPACE FOR MOTORCYCLES ONLY,1300 BLK C STREET SW, ,,0,0,Other,,,25.0,25.0,0.0,0.0,0.0,0.0,0.0,397328.708,135348.587,38.886,-77.031,805720.0,1734361448000
83698006,267311833,P,1731646800000,843,59,US. BUREAU OF ENGRAVING AND PRINTNG,BEP,P159,NO STOPPING OR STANDING IN AM RUSH HOUR ZONE,1400 C STREET SW, ,,0,0,Other,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,397328.708,135348.587,38.886,-77.031,805720.0,1734361448000
83698007,267311844,P,1731646800000,925,59,US. BUREAU OF ENGRAVING AND PRINTNG,BEP,P012,DISOBEYING OFFICIAL SIGN,300 BLK 13TH STREET SW, ,,0,0,Other,,,30.0,30.0,0.0,0.0,0.0,0.0,0.0,397430.047,135293.16,38.885,-77.03,803859.0,1734361448000
83698018,276512865,P,1730955600000,1355,51,PROTECTIVE SERVICES DEPT (DC GOVT),PSD,P055,NO PARKING ANYTIME,3RD /C ST NW, ,,0,0,Other,,,30.0,0.0,30.0,0.0,0.0,0.0,0.0,398679.02,136193.1,38.894,-77.015,906297.0,1734361448000
83698019,276512876,P,1730955600000,1900,51,PROTECTIVE SERVICES DEPT (DC GOVT),PSD,P055,NO PARKING ANYTIME,3RD BLOCK AND C ST NW, ,,0,0,Other,,,30.0,30.0,0.0,0.0,0.0,0.0,0.0,398679.02,136193.1,38.894,-77.015,906297.0,1734361448000
83698020,276521350,P,1730782800000,847,50,FEDERAL PROTECTIVE SERVICES (US GV),FPS,P034,"METER, FAIL TO DEPOSIT PAYMENT",1300 BLK D STREET SW, ,,0,134,Dismissed,DISM MAKE MISMATCH,1732510800000.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,397328.637,135237.646,38.885,-77.031,801948.0,1734361448000
83698021,276521361,P,1730782800000,847,50,FEDERAL PROTECTIVE SERVICES (US GV),FPS,NO VIOL,,1300 BLK D STREET SW, ,,0,0,Other,,,100.0,0.0,100.0,0.0,0.0,0.0,0.0,397328.637,135237.646,38.885,-77.031,801948.0,1734361448000
83698022,276521383,P,1730782800000,847,50,FEDERAL PROTECTIVE SERVICES (US GV),FPS,P034,"METER, FAIL TO DEPOSIT PAYMENT",1300 BLK D STREET SW, ,,0,0,Other,,,25.0,0.0,25.0,0.0,0.0,0.0,0.0,397328.637,135237.646,38.885,-77.031,801948.0,1734361448000
83698023,276521394,P,1731819600000,1155,50,FEDERAL PROTECTIVE SERVICES (US GV),FPS,P001,PARK ABREAST OF ANOTHER VEHICLE,1300 BLK D STREET SW, ,,0,0,Other,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,397328.637,135237.646,38.885,-77.031,801948.0,1734361448000
83698024,276521405,P,1731819600000,1656,50,FEDERAL PROTECTIVE SERVICES (US GV),FPS,P159,NO STOPPING OR STANDING IN AM RUSH HOUR ZONE,14TH BLK AND INDEPENDENCE AVE SW, ,,0,134,Dismissed,DISM MAKE MISMATCH,1733720400000.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,397227.91,135525.65,38.888,-77.032,901673.0,1734361448000
83698025,276521416,P,1731906000000,1515,50,FEDERAL PROTECTIVE SERVICES (US GV),FPS,P159,NO STOPPING OR STANDING IN AM RUSH HOUR ZONE,15TH BLK AND CONSTITUTION AVE NW, ,,0,0,Other,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,397080.485,136027.713,38.892,-77.034,901839.0,1734361448000
83698026,276521420,P,1732424400000,749,50,FEDERAL PROTECTIVE SERVICES (US GV),FPS,P341,DANGEROUS VEH ON PRIV/PUBLIC PROP S/W VIOL 1,1300 BLK D STREET SW, ,,0,134,Dismissed,DISM MAKE MISMATCH,1733720400000.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,397328.637,135237.646,38.885,-77.031,801948.0,1734361448000
83698027,276521431,P,1732510800000,929,50,FEDERAL PROTECTIVE SERVICES (US GV),FPS,P342,DANGEROUS VEH ON PRIV/PUBLIC PROP S/W VIOL 2,1300 BLK D STREET SW, ,,0,134,Dismissed,DISM MAKE MISMATCH,1733720400000.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,397328.637,135237.646,38.885,-77.031,801948.0,1734361448000
83698039,276910572,P,1731214800000,314,56,DPT. OF GENERAL SERVICES GUARDS,DGS,P055,NO PARKING ANYTIME,FRONT 1901 E ST SE, ,,0,0,Other,,,30.0,30.0,0.0,0.0,0.0,0.0,0.0,402105.47,134986.68,38.883,-76.976,300935.0,1734361448000
83698042,276915704,P,1731387600000,910,56,DPT. OF GENERAL SERVICES GUARDS,DGS,P012,DISOBEYING OFFICIAL SIGN,400 BLK PENN AVE NW, ,,0,0,Other,,,30.0,0.0,30.0,0.0,0.0,0.0,0.0,398431.96,136045.27,38.892,-77.018,811220.0,1734361448000
83698043,276915715,P,1731387600000,915,56,DPT. OF GENERAL SERVICES GUARDS,DGS,P012,DISOBEYING OFFICIAL SIGN, , ,,0,0,Other,,,30.0,0.0,30.0,0.0,0.0,0.0,0.0,,,,,,1734361448000
83698044,276915726,P,1731387600000,820,56,DPT. OF GENERAL SERVICES GUARDS,DGS,P012,DISOBEYING OFFICIAL SIGN,1300 BLK PENN AVE NW, ,,0,0,Other,,,30.0,30.0,0.0,0.0,0.0,0.0,0.0,397380.49,136406.9,38.896,-77.03,800757.0,1734361448000
83698045,276915730,P,1731387600000,922,56,DPT. OF GENERAL SERVICES GUARDS,DGS,P012,DISOBEYING OFFICIAL SIGN,1300 BLK PENN AVE NW, ,,0,134,Dismissed,DISM MAKE MISMATCH,1733115600000.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,397380.49,136406.9,38.896,-77.03,800757.0,1734361448000
83698046,276915741,P,1731387600000,925,56,DPT. OF GENERAL SERVICES GUARDS,DGS,P012,DISOBEYING OFFICIAL SIGN,1300 BLK PENN AVE NW, ,,0,0,Other,,,30.0,0.0,30.0,0.0,0.0,0.0,0.0,397380.49,136406.9,38.896,-77.03,800757.0,1734361448000
83698047,276915752,P,1731387600000,1020,56,DPT. OF GENERAL SERVICES GUARDS,DGS,P012,DISOBEYING OFFICIAL SIGN,1300 BLK PENN AVE NW,VA,,0,0,Other,,,30.0,0.0,30.0,0.0,0.0,0.0,0.0,397380.49,136406.9,38.896,-77.03,800757.0,1734361448000
83698048,276915763,P,1731474000000,950,56,DPT. OF GENERAL SERVICES GUARDS,DGS,P012,DISOBEYING OFFICIAL SIGN,1300 BLK PENN NW, ,,0,0,Other,,,30.0,0.0,30.0,0.0,0.0,0.0,0.0,401191.21,137566.67,38.906,-76.986,813206.0,1734361448000
83698049,276915774,P,1731474000000,0,56,DPT. OF GENERAL SERVICES GUARDS,DGS,P012,DISOBEYING OFFICIAL SIGN,1200 BLK E ST NW, ,,0,134,Dismissed,DISM MAKE MISMATCH,1733720400000.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,397496.4,136476.13,38.896,-77.029,812029.0,1734361448000
83698050,276915785,P,1731474000000,0,56,DPT. OF GENERAL SERVICES GUARDS,DGS,P012,DISOBEYING OFFICIAL SIGN,1200 E STREET NW, ,,0,0,Other,,,30.0,0.0,30.0,0.0,0.0,0.0,0.0,397538.02,136461.12,38.896,-77.028,301972.0,1734361448000
83698051,276915796,P,1731474000000,0,56,DPT. OF GENERAL SERVICES GUARDS,DGS,P012,DISOBEYING OFFICIAL SIGN,1200 BLK E ST NW, ,,0,0,Other,,,30.0,0.0,30.0,0.0,0.0,0.0,0.0,397496.4,136476.13,38.896,-77.029,812029.0,1734361448000
83698052,276915800,P,1731474000000,0,56,DPT. OF GENERAL SERVICES GUARDS,DGS,P012,DISOBEYING OFFICIAL SIGN,1200 BLK E ST, ,,0,0,Other,,,30.0,30.0,0.0,0.0,0.0,0.0,0.0,400930.24,136474.23,38.896,-76.989,805506.0,1734361448000
83698053,276933333,P,1731474000000,0,56,DPT. OF GENERAL SERVICES GUARDS,DGS,P012,DISOBEYING OFFICIAL SIGN,1300 PENN AVE NW, ,,0,0,Other,,,30.0,0.0,30.0,0.0,0.0,0.0,0.0,397379.12,136343.99,38.895,-77.03,293198.0,1734361448000
83698054,276933344,P,1731474000000,1022,56,DPT. OF GENERAL SERVICES GUARDS,DGS,P012,DISOBEYING OFFICIAL SIGN,1300 BLK PENN AVE, ,,0,0,Other,,,30.0,0.0,30.0,0.0,0.0,0.0,0.0,397380.49,136406.9,38.896,-77.03,800757.0,1734361448000
83698055,276933355,P,1731560400000,1024,56,DPT. OF GENERAL SERVICES GUARDS,DGS,P012,DISOBEYING OFFICIAL SIGN,1300 BLK PENN AVE NW, ,,0,0,Other,,,30.0,0.0,30.0,0.0,0.0,0.0,0.0,397380.49,136406.9,38.896,-77.03,800757.0,1734361448000
83698056,276933366,P,1731560400000,1030,56,DPT. OF GENERAL SERVICES GUARDS,DGS,P012,DISOBEYING OFFICIAL SIGN,1300 BLK PENN AVE NW, ,,0,0,Other,,,30.0,30.0,0.0,0.0,0.0,0.0,0.0,397380.49,136406.9,38.896,-77.03,800757.0,1734361448000
83698057,276933370,P,1731646800000,1055,56,DPT. OF GENERAL SERVICES GUARDS,DGS,P012,DISOBEYING OFFICIAL SIGN,1300 BLK PENN AVE NW, ,,0,0,Other,,,30.0,30.0,0.0,0.0,0.0,0.0,0.0,397380.49,136406.9,38.896,-77.03,800757.0,1734361448000
83698058,276933381,P,1731646800000,0,56,DPT. OF GENERAL SERVICES GUARDS,DGS,P012,DISOBEYING OFFICIAL SIGN,1300 PENN AVE NW, ,,0,0,Other,,,30.0,30.0,0.0,0.0,0.0,0.0,0.0,397379.12,136343.99,38.895,-77.03,293198.0,1734361448000
83698059,276933392,P,1731646800000,1125,56,DPT. OF GENERAL SERVICES GUARDS,DGS,P012,DISOBEYING OFFICIAL SIGN,1300 BLK  AVE NW, ,,950633484,0,Other,,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1734361448000
83698060,276933403,P,1731646800000,1126,56,DPT. OF GENERAL SERVICES GUARDS,DGS,P012,DISOBEYING OFFICIAL SIGN,1300 BLK PENN AVE NW, ,,0,0,Other,,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,397380.49,136406.9,38.896,-77.03,800757.0,1734361448000
83698061,276933451,P,1731906000000,1000,56,DPT. OF GENERAL SERVICES GUARDS,DGS,P012,DISOBEYING OFFICIAL SIGN,1300 BLK PENN AVE NW, ,,0,0,Other,,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,397380.49,136406.9,38.896,-77.03,800757.0,1734361448000
83698062,276933462,P,1731906000000,1008,56,DPT. OF GENERAL SERVICES GUARDS,DGS,P012,DISOBEYING OFFICIAL SIGN,1300 BLK PENN AVE NW, ,,0,0,Other,,,30.0,30.0,0.0,0.0,0.0,0.0,0.0,397380.49,136406.9,38.896,-77.03,800757.0,1734361448000
83698063,276933484,P,1731992400000,840,56,DPT. OF GENERAL SERVICES GUARDS,DGS,P012,DISOBEYING OFFICIAL SIGN,1400 BLK PENN AVE NW, ,,0,0,Other,,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,397154.49,136406.84,38.896,-77.033,801449.0,1734361448000
83698064,276933495,P,1731992400000,830,56,DPT. OF GENERAL SERVICES GUARDS,DGS,P012,DISOBEYING OFFICIAL SIGN,1400 BLK PENN AVE NW, ,,0,0,Other,,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,397154.49,136406.84,38.896,-77.033,801449.0,1734361448000
83698065,276933506,P,1731992400000,900,56,DPT. OF GENERAL SERVICES GUARDS,DGS,P012,DISOBEYING OFFICIAL SIGN,1300 BLK PENN AVE NW, ,,0,0,Other,,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,397380.49,136406.9,38.896,-77.03,800757.0,1734361448000
83698066,276947926,P,1731474000000,2309,56,DPT. OF GENERAL SERVICES GUARDS,DGS,P170,FAILURE TO DISPLAY CURRENT TAGS,FRONT 1901 E ST SE, ,,0,0,Other,,,100.0,0.0,100.0,0.0,0.0,0.0,0.0,402105.47,134986.68,38.883,-76.976,300935.0,1734361448000
83698067,276947930,P,1731474000000,2309,56,DPT. OF GENERAL SERVICES GUARDS,DGS,P055,NO PARKING ANYTIME,FRONT 1901 E ST SE, ,,0,0,Other,,,30.0,0.0,30.0,0.0,0.0,0.0,0.0,402105.47,134986.68,38.883,-76.976,300935.0,1734361448000
83698068,276947963,P,1732078800000,256,56,DPT. OF GENERAL SERVICES GUARDS,DGS,P170,FAILURE TO DISPLAY CURRENT TAGS,FRONT 1901 E ST SE, ,,0,0,Other,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,402105.47,134986.68,38.883,-76.976,300935.0,1734361448000
83698069,276947974,P,1732078800000,313,56,DPT. OF GENERAL SERVICES GUARDS,DGS,P170,FAILURE TO DISPLAY CURRENT TAGS,OPP FRONT 1901 D ST SE, ,,0,0,Other,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,402049.46,135066.23,38.883,-76.976,295133.0,1734361448000
83698122,276967762,P,1730433600000,1450,56,DPT. OF GENERAL SERVICES GUARDS,DGS,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,400 BLK E STREET SW, ,,0,106,Dismissed,DISM NOI SUBM LATE,1732597200000.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,398374.89,135044.83,38.883,-77.019,809070.0,1734361448000
83698123,276967784,P,1731733200000,1947,56,DPT. OF GENERAL SERVICES GUARDS,DGS,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,FRONT 401 E ST SW, ,,0,0,Other,,,25.0,0.0,0.0,0.0,0.0,0.0,0.0,398408.06,135085.04,38.884,-77.018,309137.0,1734361448000
83698124,276968311,P,1730520000000,1302,56,DPT. OF GENERAL SERVICES GUARDS,DGS,P002,STAND OR PARK IN ALLEY,REAR 225 7TH ST - EASTERN MARKET SE, ,,0,106,Dismissed,DISM NOI SUBM LATE,1732597200000.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,400306.4,135397.02,38.886,-76.996,300829.0,1734361448000
83698125,276968322,P,1730520000000,1308,56,DPT. OF GENERAL SERVICES GUARDS,DGS,P022,PARK ON TAXICAB STAND,REAR 225 7TH ST (EASTERN MARKET) SE, ,,0,0,Other,,,30.0,30.0,0.0,0.0,0.0,0.0,0.0,400306.4,135397.02,38.886,-76.996,300829.0,1734361448000
83698126,276971321,P,1731042000000,1331,56,DPT. OF GENERAL SERVICES GUARDS,DGS,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,FRONT 401 E STREET, ,,0,0,Other,,,25.0,50.0,25.0,0.0,0.0,0.0,0.0,400000.907,134968.955,38.883,-77.0,-25467.0,1734361448000
83698127,276971332,P,1731128400000,1333,56,DPT. OF GENERAL SERVICES GUARDS,DGS,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,REAR 400 SCHOOL ST SW, ,,0,0,Other,,,25.0,50.0,25.0,0.0,0.0,0.0,0.0,398374.888,135121.525,38.884,-77.019,811334.0,1734361448000
83698142,276972662,P,1730955600000,605,56,DPT. OF GENERAL SERVICES GUARDS,DGS,P269,NO STANDING ANYTIME,ES 300 BLK 13TH HALF ST NW, ,,0,0,Other,,,50.0,0.0,50.0,0.0,0.0,0.0,0.0,,,,,,1734361448000
83698143,276972673,P,1731042000000,954,56,DPT. OF GENERAL SERVICES GUARDS,DGS,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,SS 1300 BLK D ST NW, ,,0,0,Other,,,25.0,25.0,0.0,0.0,0.0,0.0,0.0,397278.2,136310.1,38.895,-77.031,815790.0,1734361448000
83698144,276972684,P,1731042000000,1305,56,DPT. OF GENERAL SERVICES GUARDS,DGS,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,ES 300 BLK 14TH ST NW, ,,0,0,Other,,,25.0,50.0,25.0,0.0,0.0,0.0,0.0,397227.7,136357.9,38.895,-77.032,815788.0,1734361448000
83698145,276972695,P,1731042000000,1309,56,DPT. OF GENERAL SERVICES GUARDS,DGS,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,ES 300 BLK 14TH ST NW, ,,0,0,Other,,,25.0,25.0,0.0,0.0,0.0,0.0,0.0,397227.7,136357.9,38.895,-77.032,815788.0,1734361448000
83698146,276972706,P,1731128400000,858,56,DPT. OF GENERAL SERVICES GUARDS,DGS,P170,FAILURE TO DISPLAY CURRENT TAGS,REAR ES 225 7TH ST SE, ,,0,0,Other,,,100.0,0.0,100.0,0.0,0.0,0.0,0.0,400306.4,135397.02,38.886,-76.996,300829.0,1734361448000
83698147,276972710,P,1731128400000,927,56,DPT. OF GENERAL SERVICES GUARDS,DGS,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,SIDE 635 N CAROLINA AVE SE, ,,0,0,Other,,,25.0,25.0,0.0,0.0,0.0,0.0,0.0,400257.79,135416.14,38.887,-76.997,295159.0,1734361448000
83698148,276972721,P,1731128400000,1034,56,DPT. OF GENERAL SERVICES GUARDS,DGS,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,SIDE NORTH CAROLINA AVE SE, ,,0,0,Other,,,25.0,25.0,0.0,0.0,0.0,0.0,0.0,,,,,,1734361448000
83698149,276972732,P,1731128400000,1037,56,DPT. OF GENERAL SERVICES GUARDS,DGS,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,SIDE 635 NORTH CAROLINA AVE SE, ,,0,0,Other,,,25.0,0.0,25.0,0.0,0.0,0.0,0.0,400257.79,135416.14,38.887,-76.997,295159.0,1734361448000
83698150,276972743,P,1731128400000,1043,56,DPT. OF GENERAL SERVICES GUARDS,DGS,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,SIDE 635 N CAROLINA AVE SE, ,,0,0,Other,,,25.0,0.0,25.0,0.0,0.0,0.0,0.0,400257.79,135416.14,38.887,-76.997,295159.0,1734361448000
83698151,276972754,P,1731128400000,1135,56,DPT. OF GENERAL SERVICES GUARDS,DGS,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,REAR ES 225 7TH ST SE, ,,0,0,Other,,,25.0,0.0,25.0,0.0,0.0,0.0,0.0,400306.4,135397.02,38.886,-76.996,300829.0,1734361448000
