OBJECTID,TICKET_NUMBER,VIOLATION_TYPE_DESC,ISSUE_DATE,ISSUE_TIME,ISSUING_AGENCY_CODE,ISSUING_AGENCY_NAME,ISSUING_AGENCY_SHORT,VIOLATION_CODE,VIOLATION_PROC_DESC,LOCATION,PLATE_STATE,VEHICLE_TYPE,MULTI_OWNER_NUMBER,DISPOSITION_CODE,DISPOSITION_TYPE,DISPOSITION_DESC,DISPOSITION_DATE,FINE_AMOUNT,TOTAL_PAID,PENALTY_1,PENALTY_2,PENALTY_3,PENALTY_4,PENALTY_5,XCOORD,YCOORD,LATITUDE,LONGITUDE,MAR_ID,GIS_LAST_MOD_DTTM
60321113,260015136,P,1477972800000,01:52 PM,52,US. SECRET SERVICE UNIFORM DIVISION,USSS,P055,NO PARKING ANYTIME,3517 INTERNATIONAL DR NW, ,,,13.0,Liable - System,DEEMED LIABLE,1483419600000.0,30.0,0.0,30.0,,1.0,,,394094.2,141734.75,38.943,-77.068,294577.0,1559103368000
60321114,260015140,P,1477972800000,02:09 PM,52,US. SECRET SERVICE UNIFORM DIVISION,USSS,P015,"OBSTRUCTING ENTRANCE OF PKG GARAGE, DOOR OR GATE",3517 INTERNATIONAL DR NW, ,,,13.0,Liable - System,DEEMED LIABLE,1483419600000.0,20.0,48.0,20.0,,8.0,,,394094.2,141734.75,38.943,-77.068,294577.0,1559103368000
60321359,260015151,P,1478581200000,11:15 AM,52,US. SECRET SERVICE UNIFORM DIVISION,USSS,P013,PARK WITHIN 5 FEET OF DRIVEWAY OR ALLEY,3519 INTERNATIONAL DR NW, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1480568400000.0,20.0,0.0,,,,,,394089.49,141811.65,38.944,-77.068,308555.0,1559103368000
60321392,260037396,P,1477972800000,07:52 AM,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P001,PARK ABREAST OF ANOTHER VEHICLE,700 PENNSYLVANIA AV SE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1480136400000.0,50.0,0.0,,,,,,400378.33,135221.42,38.885,-76.996,311942.0,1559103368000
60321393,260037400,P,1478494800000,08:00 AM,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P190,FAIL TO REGISTER APPORTIONABLE VEHICLE UNDER IRP,N/B 1400 FIRST ST SE, ,,,13.0,Liable - System,DEEMED LIABLE,1483765200000.0,500.0,1000.0,500.0,,,,,399489.7,133849.48,38.872,-77.006,816303.0,1559103368000
60321394,260037470,P,1478581200000,09:15 AM,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,N/B 3700 WISCONSIN AVE NW, ,,,,Other,,,100.0,100.0,,,,,,393528.27,141219.58,38.939,-77.075,807233.0,1559103368000
60321395,260037481,P,1478581200000,04:35 PM,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P055,NO PARKING ANYTIME,200 1100 ST NW, ,,,,Other,,,30.0,30.0,,,,,,,,,,,1559103368000
60321396,260037492,P,1479272400000,07:30 AM,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,1200 1ST ST SE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1482382800000.0,100.0,0.0,100.0,,,,,399576.78,134202.47,38.876,-77.005,285907.0,1559103368000
60321400,260068911,P,1478667600000,09:20 AM,28,COMMAND INFORMATION CENTER,MPD-CIC,P012,DISOBEYING OFFICIAL SIGN,500 INDIANA AV NW, ,,,13.0,Liable - System,DEEMED LIABLE,1484024400000.0,30.0,0.0,30.0,,,,,398360.0,136248.81,38.894,-77.019,285553.0,1559103368000
60321401,260068922,P,1478754000000,12:50 PM,28,COMMAND INFORMATION CENTER,MPD-CIC,P012,DISOBEYING OFFICIAL SIGN,500 INDIANA AV NW, ,,,13.0,Liable - System,DEEMED LIABLE,1484024400000.0,30.0,0.0,30.0,,1.0,,,398360.0,136248.81,38.894,-77.019,285553.0,1559103368000
60321402,260068933,P,1479099600000,11:28 AM,28,COMMAND INFORMATION CENTER,MPD-CIC,P012,DISOBEYING OFFICIAL SIGN,500 INDIANA AV NW, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1481173200000.0,30.0,0.0,,,,,,398360.0,136248.81,38.894,-77.019,285553.0,1559103368000
60321403,260068944,P,1479099600000,11:29 AM,28,COMMAND INFORMATION CENTER,MPD-CIC,P012,DISOBEYING OFFICIAL SIGN,500 INDIANA AV NW, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1481173200000.0,30.0,0.0,,,,,,398360.0,136248.81,38.894,-77.019,285553.0,1559103368000
60322741,260037514,P,1480309200000,09:40 AM,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,1300 FIRST ST N/B SE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1483678800000.0,100.0,0.0,100.0,,,,,399491.13,134041.09,38.874,-77.006,807421.0,1559103368000
60324133,260199542,P,1479704400000,03:51 PM,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P055,NO PARKING ANYTIME,600 F ST NW, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1481173200000.0,30.0,0.0,,,,,,398254.39,136580.75,38.897,-77.02,238713.0,1559103368000
60327170,260110384,P,1480136400000,09:12 AM,6,METROPOLITAN POLICE DPT-DISTRICT 6,MPD-6D,P320,PARKED IN DRIVEWAY OR ALLEY TO OBSTRUCT SIDEWALK,210 49TH ST NE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1481605200000.0,50.0,0.0,,,,,,405799.3,136057.15,38.892,-76.933,51824.0,1559103368000
60340298,260907695,P,1479272400000,09:24 AM,57,METRO POLICE,MTP,P057,NO PARKING SPECIFIC HOURS,550 GALLOWAY ST FTTO NE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1483678800000.0,30.0,0.0,30.0,,,,,399797.55,142700.05,38.952,-77.002,294852.0,1559103368000
60340299,260907706,P,1479272400000,09:24 AM,57,METRO POLICE,MTP,P057,NO PARKING SPECIFIC HOURS,550 GALLOWAY ST FTTO NE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1483678800000.0,30.0,60.0,30.0,,,,,399797.55,142700.05,38.952,-77.002,294852.0,1559103368000
60341127,260907710,P,1479272400000,09:24 AM,57,METRO POLICE,MTP,P057,NO PARKING SPECIFIC HOURS,550 GALLOWAY ST FTTO NE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1483678800000.0,30.0,0.0,30.0,,,,,399797.55,142700.05,38.952,-77.002,294852.0,1559103368000
60341128,260907721,P,1479272400000,09:24 AM,57,METRO POLICE,MTP,P057,NO PARKING SPECIFIC HOURS,550 GALLOWAY ST FTTO NE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1483678800000.0,30.0,0.0,30.0,,,,,399797.55,142700.05,38.952,-77.002,294852.0,1559103368000
60341129,260907732,P,1479272400000,09:24 AM,57,METRO POLICE,MTP,P057,NO PARKING SPECIFIC HOURS,550 GALLOWAY ST FTTO NE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1483678800000.0,30.0,60.0,30.0,,,,,399797.55,142700.05,38.952,-77.002,294852.0,1559103368000
60341130,260907743,P,1479272400000,09:24 AM,57,METRO POLICE,MTP,P057,NO PARKING SPECIFIC HOURS,550 GALLOWAY ST FTTO NE, ,,950183533,106.0,Dismissed,DISM NOI SUBM LATE,1483678800000.0,30.0,0.0,30.0,,,,,399797.55,142700.05,38.952,-77.002,294852.0,1559103368000
60341131,260907754,P,1479272400000,09:24 AM,57,METRO POLICE,MTP,P057,NO PARKING SPECIFIC HOURS,550 GALLOWAY ST FTTO NE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1483678800000.0,30.0,0.0,30.0,,,,,399797.55,142700.05,38.952,-77.002,294852.0,1559103368000
60341132,260907765,P,1479272400000,09:24 AM,57,METRO POLICE,MTP,P057,NO PARKING SPECIFIC HOURS,550 GALLOWAY ST FTTO NE, ,,,,Other,,,30.0,30.0,,,,,,399797.55,142700.05,38.952,-77.002,294852.0,1559103368000
60341133,260907776,P,1479272400000,09:24 AM,57,METRO POLICE,MTP,P057,NO PARKING SPECIFIC HOURS,550 GALLOWAY ST FTTO NE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1483678800000.0,30.0,0.0,30.0,,,,,399797.55,142700.05,38.952,-77.002,294852.0,1559103368000
60341134,260907780,P,1479272400000,09:24 AM,57,METRO POLICE,MTP,P057,NO PARKING SPECIFIC HOURS,550 GALLOWAY ST NE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1483678800000.0,30.0,0.0,30.0,,,,,399797.55,142700.05,38.952,-77.002,294852.0,1559103368000
60341135,260907791,P,1479272400000,09:24 AM,57,METRO POLICE,MTP,P057,NO PARKING SPECIFIC HOURS,550 GALLOWAY ST FTTO NE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1483678800000.0,30.0,0.0,30.0,,,,,399797.55,142700.05,38.952,-77.002,294852.0,1559103368000
60341136,260907802,P,1479272400000,09:24 AM,57,METRO POLICE,MTP,P057,NO PARKING SPECIFIC HOURS,550 GALLOWAY ST FTTO NW, ,,950158742,106.0,Dismissed,DISM NOI SUBM LATE,1483678800000.0,30.0,0.0,30.0,,,,,,,,,,1559103368000
60344867,260745516,P,1479013200000,11:35 AM,23,UNITED STATES CAPITOL POLICE,USCP,P020,PARK WITHIN 10 FEET OF A FIRE HYDRANT,100 INDEPENDENCE AV SE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1481346000000.0,50.0,0.0,,,,,,399591.516,135530.468,38.888,-77.005,800338.0,1559103368000
60346799,260864612,P,1477972800000,10:17 AM,57,METRO POLICE,MTP,P039,PARK AT EXPIRED METER,CONG/1290 ALABAMA AVE SE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1480482000000.0,25.0,0.0,,,,,,401048.69,130793.71,38.845,-76.988,294864.0,1559103368000
60346800,260864634,P,1477972800000,10:22 AM,57,METRO POLICE,MTP,P039,PARK AT EXPIRED METER,CONG/1290 ALABAMA AVE SE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1480482000000.0,20.0,0.0,,,,,,401048.69,130793.71,38.845,-76.988,294864.0,1559103368000
60346801,260864645,P,1477972800000,10:25 AM,57,METRO POLICE,MTP,P039,PARK AT EXPIRED METER,1290 ALABAMA AV SE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1480482000000.0,25.0,0.0,,,,,,401048.69,130793.71,38.845,-76.988,294864.0,1559103368000
60346802,260864656,P,1477972800000,10:30 AM,57,METRO POLICE,MTP,P039,PARK AT EXPIRED METER,1290 ALABAMA AV SE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1480482000000.0,25.0,0.0,,,,,,401048.69,130793.71,38.845,-76.988,294864.0,1559103368000
60346803,260864660,P,1477972800000,10:31 AM,57,METRO POLICE,MTP,P039,PARK AT EXPIRED METER,1290 ALABAMA AV SE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1480482000000.0,25.0,0.0,,,,,,401048.69,130793.71,38.845,-76.988,294864.0,1559103368000
60346804,260864671,P,1477972800000,10:33 AM,57,METRO POLICE,MTP,P039,PARK AT EXPIRED METER,CONG/1290 ALABAMA AVE SE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1480482000000.0,25.0,0.0,,,,,,401048.69,130793.71,38.845,-76.988,294864.0,1559103368000
60346805,260864682,P,1477972800000,10:34 AM,57,METRO POLICE,MTP,P039,PARK AT EXPIRED METER,CONG/1290 ALABAMA AVE SE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1480482000000.0,25.0,0.0,,,,,,401048.69,130793.71,38.845,-76.988,294864.0,1559103368000
60346806,260864693,P,1477972800000,10:35 AM,57,METRO POLICE,MTP,P039,PARK AT EXPIRED METER,CONG/1290 ALABAMA AVE SE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1480482000000.0,25.0,0.0,,,,,,401048.69,130793.71,38.845,-76.988,294864.0,1559103368000
60346807,260864704,P,1477972800000,10:36 AM,57,METRO POLICE,MTP,P039,PARK AT EXPIRED METER,CONG/1290 ALABAMA AVE SE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1480482000000.0,25.0,0.0,,,,,,401048.69,130793.71,38.845,-76.988,294864.0,1559103368000
60346808,260864715,P,1477972800000,10:40 AM,57,METRO POLICE,MTP,P039,PARK AT EXPIRED METER,CONG/1290 ALABAMA AVE SE, ,,950238905,106.0,Dismissed,DISM NOI SUBM LATE,1480482000000.0,25.0,0.0,,,,,,401048.69,130793.71,38.845,-76.988,294864.0,1559103368000
60346809,260864726,P,1478494800000,09:41 AM,57,METRO POLICE,MTP,P039,PARK AT EXPIRED METER,CONG/1290 ALABAMA AVE SE, ,,,13.0,Liable - System,DEEMED LIABLE,1483765200000.0,25.0,0.0,25.0,,,,,401048.69,130793.71,38.845,-76.988,294864.0,1559103368000
60346810,260864730,P,1478494800000,09:45 AM,57,METRO POLICE,MTP,P039,PARK AT EXPIRED METER,CONG/1290 ALABAMA AVE SE, ,,,21.0,Dismissed,DISMISSED NO CASE,1490328000000.0,25.0,0.0,25.0,,,,,401048.69,130793.71,38.845,-76.988,294864.0,1559103368000
60346811,260864741,P,1478494800000,09:48 AM,57,METRO POLICE,MTP,P039,PARK AT EXPIRED METER,CONG/1290 ALABAMA AVE SE, ,,950238905,6.0,Dismissed,DISM METER OUTAGE,1498276800000.0,25.0,0.0,25.0,,,,,401048.69,130793.71,38.845,-76.988,294864.0,1559103368000
60346812,260864752,P,1478494800000,09:53 AM,57,METRO POLICE,MTP,P039,PARK AT EXPIRED METER,CONG/1290 ALABAMA AVE SE, ,,,13.0,Liable - System,DEEMED LIABLE,1483765200000.0,25.0,60.0,25.0,,1.0,,,401048.69,130793.71,38.845,-76.988,294864.0,1559103368000
60346813,260864774,P,1478494800000,09:54 AM,57,METRO POLICE,MTP,P039,PARK AT EXPIRED METER,CONG/1290 ALABAMA AVE SE, ,,,13.0,Liable - System,DEEMED LIABLE,1483765200000.0,25.0,0.0,25.0,,,,,401048.69,130793.71,38.845,-76.988,294864.0,1559103368000
60353844,261192153,P,1478318400000,11:43 PM,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,1358 FAIRMONT ST NW, ,,,21.0,Dismissed,DISMISSED NO CASE,1484629200000.0,250.0,0.0,250.0,,,,,397231.49,139628.25,38.925,-77.032,284005.0,1559103368000
60353845,261192175,P,1478318400000,11:48 PM,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,1350 FAIRMONT AVE NW, ,,,13.0,Liable - System,DEEMED LIABLE,1483592400000.0,250.0,500.0,250.0,,,,,397268.69,139584.77,38.924,-77.031,284000.0,1559103368000
60357035,260953534,M,1478581200000,,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,NO VIOL,,2201 VIRGINIA AVE NW,VA,,,,Other,,,,0.0,,,,,,395740.39,136562.08,38.897,-77.049,242387.0,1559103368000
60357036,260953556,P,1480222800000,02:20 AM,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P042,PARK ON PUBLIC SPACE,901 15TH ST NW, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1481778000000.0,20.0,0.0,,,,,,397127.34,137085.95,38.902,-77.033,218779.0,1559103368000
60357037,260953560,P,1480482000000,12:30 AM,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P055,NO PARKING ANYTIME,1801 L ST NW, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1482210000000.0,30.0,0.0,,,,,,396352.34,137361.33,38.904,-77.042,240971.0,1559103368000
60357038,260953571,P,1480482000000,12:39 AM,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P055,NO PARKING ANYTIME,1801 L ST NW, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1482210000000.0,30.0,0.0,,,,,,396352.34,137361.33,38.904,-77.042,240971.0,1559103368000
60359076,261598595,P,1478494800000,09:50 PM,51,PROTECTIVE SERVICES DEPT (DC GOVT),PSD,P304,INDIVID W/ DISABILITIES ONLY UNAUTH. USE RSRVD SP,1900 MASSACHUSETTS AV SE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1481864400000.0,250.0,0.0,250.0,,,,,402256.75,135277.44,38.885,-76.974,301068.0,1559103368000
60360589,261317965,P,1478404800000,09:00 AM,57,METRO POLICE,MTP,P057,NO PARKING SPECIFIC HOURS,145 N ST NE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1480136400000.0,30.0,0.0,,,,,,399601.97,137662.97,38.907,-77.005,303732.0,1559103368000
60360590,261317976,P,1478404800000,09:05 AM,57,METRO POLICE,MTP,P057,NO PARKING SPECIFIC HOURS,145 N ST NE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1480136400000.0,30.0,0.0,,,,,,399601.97,137662.97,38.907,-77.005,303732.0,1559103368000
60378889,261904543,P,1478145600000,10:27 AM,7,METROPOLITAN POLICE DPT-DISTRICT 7,MPD-7D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,116 IRVINGTON ST SW, ,,,24.0,Dismissed,DISMISSED ON MERIT,1496203200000.0,250.0,0.0,250.0,,,,,399213.54,128071.78,38.82,-77.009,149809.0,1559103368000
60378890,261904554,P,1478145600000,10:44 AM,7,METROPOLITAN POLICE DPT-DISTRICT 7,MPD-7D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,116 IRVINGTON ST SW, ,,,,Other,,,250.0,500.0,250.0,,,,,399213.54,128071.78,38.82,-77.009,149809.0,1559103368000
60391174,262045744,P,1478059200000,11:35 AM,52,US. SECRET SERVICE UNIFORM DIVISION,USSS,P320,PARKED IN DRIVEWAY OR ALLEY TO OBSTRUCT SIDEWALK,3512 INTERNATION DRIVE NW, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1480568400000.0,50.0,0.0,,,,,,394090.84,141597.99,38.942,-77.068,294575.0,1559103368000
60391175,262045755,P,1478581200000,11:33 AM,52,US. SECRET SERVICE UNIFORM DIVISION,USSS,P057,NO PARKING SPECIFIC HOURS,700 14TH ST NW, ,,,,Other,,,30.0,30.0,,,,,,397205.43,136747.46,38.899,-77.032,285676.0,1559103368000
60391176,262045766,P,1478581200000,11:46 AM,52,US. SECRET SERVICE UNIFORM DIVISION,USSS,P271,NO STOPPING ANYTIME,1400 H ST NW, ,,,13.0,Liable - System,DEEMED LIABLE,1484024400000.0,50.0,0.0,50.0,,2.0,,,397206.705,136908.465,38.9,-77.032,-9443.0,1559103368000
60395360,262024206,P,1479013200000,06:10 PM,52,US. SECRET SERVICE UNIFORM DIVISION,USSS,P004,PARK VEHICLE IN FRONT OF A BARRICADE,1500 E ST NW, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1482555600000.0,20.0,0.0,20.0,,,,,397042.09,136403.84,38.895,-77.034,315055.0,1559103368000
60431207,263094370,P,1479704400000,01:30 PM,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P002,STAND OR PARK IN ALLEY,1118 R/O PENN ST NE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1481346000000.0,30.0,0.0,,,,,,401003.56,137692.82,38.907,-76.988,73763.0,1559103368000
60431208,263094381,P,1479704400000,01:30 PM,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P002,STAND OR PARK IN ALLEY,R/O 1118 PENN ST NE, ,,,134.0,Dismissed,DISM MAKE MISMATCH,1481518800000.0,30.0,0.0,,,,,,401003.56,137692.82,38.907,-76.988,73763.0,1559103368000
60436134,263416156,P,1478494800000,08:42 AM,52,US. SECRET SERVICE UNIFORM DIVISION,USSS,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,3825 WISCONSIN AV NW, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1480568400000.0,25.0,0.0,,,,,,393584.52,141281.03,38.939,-77.074,293241.0,1559103368000
60436169,263579676,P,1480309200000,11:57 AM,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P020,PARK WITHIN 10 FEET OF A FIRE HYDRANT,3100 M ST NW, ,,,134.0,Dismissed,DISM MAKE MISMATCH,1483333200000.0,50.0,0.0,50.0,,,,,394681.77,137461.07,38.905,-77.061,273837.0,1559103368000
60436958,263499880,P,1478581200000,10:18 AM,4,METROPOLITAN POLICE DPT-DISTRICT 4,MPD-4D,P170,FAILURE TO DISPLAY CURRENT TAGS,2418 17TH ST NW, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1481000400000.0,100.0,0.0,,,,,,396594.37,139355.17,38.922,-77.039,235755.0,1559103368000
60436959,263499891,P,1478581200000,10:20 AM,4,METROPOLITAN POLICE DPT-DISTRICT 4,MPD-4D,P031,UNAUTHORIZED VEHICLE IN LOADING ZONE,2418 17TH ST NW, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1481000400000.0,50.0,0.0,,,,,,396594.37,139355.17,38.922,-77.039,235755.0,1559103368000
60438698,263541176,M,1479790800000,04:03 PM,89,OTHER,OTHER,NO VIOL,,1200 H ST NE,MD,,,,Other,,,,0.0,,,,,,400865.07,136946.96,38.9,-76.99,72285.0,1559103368000
60442454,263436854,P,1478145600000,12:28 PM,52,US. SECRET SERVICE UNIFORM DIVISION,USSS,P013,PARK WITHIN 5 FEET OF DRIVEWAY OR ALLEY,3519 INTERNATIONAL COURT, ,,,105.0,Dismissed,DISM NOI LATE HEARG,1480568400000.0,20.0,0.0,,,,,,394089.49,141811.65,38.944,-77.068,308555.0,1559103368000
60447375,263673373,P,1479358800000,07:05 AM,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P159,NO STOPPING OR STANDING IN AM RUSH HOUR ZONE,45 NEW HAMPSHIRE AV NW, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1481778000000.0,100.0,0.0,,,,,,,,,,,1559103368000
60450931,263853170,P,1480482000000,11:00 AM,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,200 MARYLAND AV SW, ,,,,Other,,,20.0,20.0,,,,,,398795.84,135634.99,38.889,-77.014,801240.0,1559103368000
60450932,263853181,P,1480482000000,11:28 AM,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,100 MARYLAND AV SW, ,,,,Other,,,20.0,20.0,,,,,,398880.72,135600.79,38.888,-77.013,297683.0,1559103368000
60455772,264029964,P,1479186000000,12:12 PM,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P001,PARK ABREAST OF ANOTHER VEHICLE,600 BLOCK PENNSYLVANIA AVE SE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1481173200000.0,50.0,0.0,,,,,,400232.916,135255.096,38.885,-76.997,801982.0,1559103368000
60456107,264243641,P,1478840400000,12:30 AM,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,122 MICHIGAN AV NE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1480654800000.0,250.0,0.0,,,,,,399457.41,140233.52,38.93,-77.006,146175.0,1559103368000
60456108,264243652,P,1478840400000,12:30 AM,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,122 MICHIGAN AV NE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1480654800000.0,250.0,0.0,,,,,,399457.41,140233.52,38.93,-77.006,146175.0,1559103368000
60456109,264243663,P,1478840400000,12:30 AM,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,122 MICHIGAN AV NE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1480654800000.0,250.0,0.0,,,,,,399457.41,140233.52,38.93,-77.006,146175.0,1559103368000
60456110,264243674,P,1478840400000,12:34 AM,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,122 MICHIGAN AV NE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1480654800000.0,250.0,0.0,,,,,,399457.41,140233.52,38.93,-77.006,146175.0,1559103368000
60456111,264243685,P,1478840400000,12:54 AM,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,122 MICHIGAN AV NE, ,,20405000,106.0,Dismissed,DISM NOI SUBM LATE,1480654800000.0,250.0,0.0,,,,,,399457.41,140233.52,38.93,-77.006,146175.0,1559103368000
60456112,264243696,P,1478840400000,12:59 AM,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,122 MICHIGAN AV NE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1480654800000.0,250.0,0.0,,,,,,399457.41,140233.52,38.93,-77.006,146175.0,1559103368000
60456113,264243700,P,1478840400000,12:41 AM,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,130 MICHIGAN AV NE, ,,,21.0,Dismissed,DISMISSED NO CASE,1479099600000.0,250.0,0.0,,,,,,399478.99,140178.58,38.929,-77.006,146154.0,1559103368000
60456114,264243711,P,1478840400000,12:43 AM,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,130 MICHIGAN AV NE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1480654800000.0,250.0,0.0,,,,,,399478.99,140178.58,38.929,-77.006,146154.0,1559103368000
60456115,264243722,P,1478840400000,12:47 AM,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,130 MICHIGAN AV NE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1480654800000.0,250.0,0.0,,,,,,399478.99,140178.58,38.929,-77.006,146154.0,1559103368000
60456116,264243733,P,1478840400000,12:50 AM,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,144 MICHIGAN AV NE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1480654800000.0,250.0,0.0,,,,,,399555.52,140204.65,38.93,-77.005,146197.0,1559103368000
60456117,264243744,P,1478840400000,12:44 AM,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,144 MICHIGAN AV NE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1480654800000.0,250.0,0.0,,,,,,399555.52,140204.65,38.93,-77.005,146197.0,1559103368000
